"No.","Time","Source","Destination","Protocol","Length","Info"
"6108","6.738821","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6109","6.738942","192.168.3.11","192.168.100.5","TLSv1","1452",""
"6110","6.739063","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6111","6.739187","192.168.3.11","192.168.100.5","TCP","1452","443  >  63453 [ACK] Seq=1713664 Ack=1 Win=2532 Len=1398"
"6112","6.739309","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6113","6.756311","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1708072 Win=65335 Len=0"
"6114","6.756354","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1710868 Win=65335 Len=0"
"6115","6.756870","192.168.3.11","192.168.100.5","TLSv1","918","[Packet size limited during capture]"
"6116","6.757296","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1713664 Win=65335 Len=0"
"6117","6.757337","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1716460 Win=65335 Len=0"
"6118","6.773698","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59673, Time=61117056"
"6119","6.774490","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59674, Time=61117056"
"6120","6.774521","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a18d)"
"6121","6.774692","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59675, Time=61117056"
"6122","6.774747","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a18e)"
"6123","6.774902","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59676, Time=61117056"
"6124","6.774933","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a18f)"
"6125","6.775055","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59677, Time=61117056"
"6126","6.775102","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a190)"
"6127","6.775275","192.168.3.13","192.168.100.5","RTP","1436","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59678, Time=61117056, Mark"
"6128","6.784240","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7640, Time=59189130"
"6129","6.784891","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7641, Time=59189130"
"6130","6.784921","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ec)"
"6131","6.785092","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7642, Time=59189130"
"6132","6.785122","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ed)"
"6133","6.785245","192.168.3.12","192.168.100.5","RTP","1398","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7643, Time=59189130, Mark"
"6134","6.801411","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28667, Time=60756696"
"6135","6.802224","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28668, Time=60756696"
"6136","6.802253","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3ca)"
"6137","6.802446","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28669, Time=60756696"
"6138","6.802501","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3cb)"
"6139","6.802660","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28670, Time=60756696"
"6140","6.802692","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3cc)"
"6141","6.802872","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28671, Time=60756696"
"6142","6.802902","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3cd)"
"6143","6.803054","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28672, Time=60756696"
"6144","6.803085","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3ce)"
"6145","6.803172","192.168.3.14","192.168.100.5","RTP","695","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28673, Time=60756696, Mark"
"6146","6.807459","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"6147","6.807585","192.168.3.11","192.168.100.5","TLSv1","1452",""
"6148","6.807707","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6149","6.807828","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6150","6.807949","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6151","6.808071","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6152","6.808194","192.168.3.11","192.168.100.5","TLSv1","1452",""
"6153","6.825992","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1720120 Win=65335 Len=0"
"6154","6.826051","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1724314 Win=65335 Len=0"
"6155","6.826063","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1727110 Win=65335 Len=0"
"6156","6.826516","192.168.3.11","192.168.100.5","TLSv1","950","[Packet size limited during capture]"
"6157","6.839785","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59679, Time=61123062"
"6158","6.840567","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59680, Time=61123062"
"6159","6.840613","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a191)"
"6160","6.840792","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59681, Time=61123062"
"6161","6.840822","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a192)"
"6162","6.841002","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59682, Time=61123062"
"6163","6.841033","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a193)"
"6164","6.841150","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59683, Time=61123062"
"6165","6.841180","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a194)"
"6166","6.841353","192.168.3.13","192.168.100.5","RTP","1420","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59684, Time=61123062, Mark"
"6167","6.851901","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7644, Time=59195136"
"6168","6.852562","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7645, Time=59195136"
"6169","6.852593","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ee)"
"6170","6.852785","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7646, Time=59195136"
"6171","6.852814","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ef)"
"6172","6.852921","192.168.3.12","192.168.100.5","RTP","1260","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7647, Time=59195136, Mark"
"6173","6.868164","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28674, Time=60762702"
"6174","6.868979","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28675, Time=60762702"
"6175","6.869011","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3cf)"
"6176","6.869204","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28676, Time=60762702"
"6177","6.869259","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3d0)"
"6178","6.869415","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28677, Time=60762702"
"6179","6.869445","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3d1)"
"6180","6.869640","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28678, Time=60762702"
"6181","6.869670","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3d2)"
"6182","6.869834","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28679, Time=60762702"
"6183","6.869906","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3d3)"
"6184","6.869958","192.168.3.14","192.168.100.5","RTP","717","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=28680, Time=60762702, Mark"
"6185","6.871963","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"6186","6.872086","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6187","6.872208","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6188","6.872331","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6189","6.872454","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6190","6.872577","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6191","6.872700","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6192","6.895448","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1729404 Win=65335 Len=0"
"6193","6.895482","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1732200 Win=65335 Len=0"
"6194","6.895529","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1734996 Win=65335 Len=0"
"6195","6.896012","192.168.3.11","192.168.100.5","TCP","854","443  >  63453 [PSH, ACK] Seq=1737792 Ack=1 Win=2532 Len=800"
"6196","6.898876","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1737792 Win=65335 Len=0"
"6197","6.907286","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59685, Time=61129068"
"6198","6.908062","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59686, Time=61129068"
"6199","6.908094","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a195)"
"6200","6.908283","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59687, Time=61129068"
"6201","6.908315","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a196)"
"6202","6.908479","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59688, Time=61129068"
"6203","6.908511","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a197)"
"6204","6.908635","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59689, Time=61129068"
"6205","6.908664","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a198)"
"6206","6.908807","192.168.3.13","192.168.100.5","RTP","1278","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59690, Time=61129068, Mark"
"6207","6.917941","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7648, Time=59201142"
"6208","6.918613","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7649, Time=59201142"
"6209","6.918643","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f0)"
"6210","6.918808","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7650, Time=59201142"
"6211","6.918838","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f1)"
"6212","6.919021","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7651, Time=59201142, Mark"
"6213","6.919051","192.168.3.12","192.168.100.5","IPv4","60","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f2)"
"6214","6.919105","192.168.3.13","192.168.100.5","SKYPE","94","Unknown_0"
"6215","6.934468","192.168.3.14","192.168.100.5","SKYPE","209","Unknown_0 Unk: 7"
"6216","6.935296","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6217","6.935326","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3d4)"
"6218","6.935524","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6219","6.935557","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3d5)"
"6220","6.935734","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6221","6.935767","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3d6)"
"6222","6.936175","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6223","6.936210","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3d7)"
"6224","6.936411","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6225","6.936441","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3d8)"
"6226","6.936535","192.168.3.14","192.168.100.5","SKYPE","859","Unknown_0 Unk: 7"
"6227","6.941173","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"6228","6.941307","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6229","6.941442","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6230","6.941555","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6231","6.941669","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6232","6.941793","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6233","6.941906","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6234","6.942030","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6235","6.942133","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6236","6.942267","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6237","6.942371","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6238","6.958182","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1741388 Win=65335 Len=0"
"6239","6.958561","192.168.3.11","192.168.100.5","TLSv1","94","Ignored Unknown Record"
"6240","6.962153","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1744184 Win=65335 Len=0"
"6241","6.962195","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1748378 Win=65335 Len=0"
"6242","6.963042","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1751174 Win=65335 Len=0"
"6243","6.963082","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=1753970 Win=65335 Len=0"
"6244","6.973941","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59691, Time=61135074"
"6245","6.974710","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59692, Time=61135074"
"6246","6.974755","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a199)"
"6247","6.974926","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59693, Time=61135074"
"6248","6.974956","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a19a)"
"6249","6.975084","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59694, Time=61135074"
"6250","6.975132","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a19b)"
"6251","6.975312","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59695, Time=61135074"
"6252","6.975345","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a19c)"
"6253","6.975442","192.168.3.13","192.168.100.5","RTP","1080","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59696, Time=61135074, Mark"
"6254","6.984259","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7652, Time=59207148"
"6255","6.984928","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7653, Time=59207148"
"6256","6.984961","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f3)"
"6257","6.985118","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7654, Time=59207148"
"6258","6.985151","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f4)"
"6259","6.985319","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7655, Time=59207148, Mark"
"6260","6.985352","192.168.3.12","192.168.100.5","IPv4","92","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f5)"
"6261","6.991882","192.168.3.12","192.168.100.5","SKYPE","94","Unknown_0"
"6262","7.002335","192.168.3.14","192.168.100.5","SKYPE","87","Unknown_0 Unk: 7"
"6263","7.002530","192.168.3.14","192.168.100.5","SKYPE","60","Unknown_0 Unk: 7"
"6264","7.002712","192.168.3.14","192.168.100.5","SKYPE","209","Unknown_0 Unk: 7"
"6265","7.005308","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6266","7.005343","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3d9)"
"6267","7.005524","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6268","7.005555","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3da)"
"6269","7.005723","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6270","7.005797","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3db)"
"6271","7.006359","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6272","7.006412","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3dc)"
"6273","7.007659","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6274","7.007689","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3dd)"
"6275","7.009058","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6276","7.009093","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3de)"
"6277","7.010501","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6278","7.010533","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3df)"
"6279","7.011796","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6280","7.011828","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3e0)"
"6281","7.013109","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6282","7.013161","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3e1)"
"6283","7.013536","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6284","7.014862","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3e2)"
"6285","7.016557","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6286","7.016589","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3e3)"
"6287","7.016849","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6288","7.016922","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3e4)"
"6289","7.017074","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6290","7.017104","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3e5)"
"6291","7.017297","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6292","7.017331","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3e6)"
"6293","7.017485","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6294","7.017536","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3e7)"
"6295","7.017682","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6296","7.017716","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3e8)"
"6297","7.017822","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"6298","7.017952","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6299","7.017982","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3e9)"
"6300","7.018095","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6301","7.018210","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6302","7.018243","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3ea)"
"6303","7.018363","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6304","7.018464","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6305","7.018563","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6306","7.018594","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3eb)"
"6307","7.018716","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6308","7.018806","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6309","7.018941","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6310","7.019054","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6311","7.019166","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6312","7.019291","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6313","7.019321","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3ec)"
"6314","7.019428","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6315","7.019532","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"6316","7.019669","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6317","7.019688","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3ed)"
"6318","7.019821","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6319","7.019822","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3ee)"
"6320","7.019921","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6321","7.019959","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3ef)"
"6322","7.020089","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6323","7.020107","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3f0)"
"6324","7.020213","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6325","7.020249","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3f1)"
"6326","7.020362","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6327","7.020394","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3f2)"
"6328","7.020490","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6329","7.020527","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3f3)"
"6330","7.020671","192.168.3.14","192.168.100.5","SKYPE","1450","Unknown_0 Unk: 7"
"6331","7.020703","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a3f4)"
