"No.","Time","Source","Destination","Protocol","Length","Info"
"517","0.395954","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0da)"
"518","0.396137","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"519","0.396167","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0db)"
"520","0.396323","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"521","0.396355","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0dc)"
"522","0.396526","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"523","0.396558","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0dd)"
"524","0.396679","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"525","0.396710","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0de)"
"526","0.396797","192.168.3.14","192.168.100.5","UDP","791","51000  >  6608 Len=749"
"527","0.398994","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"528","0.399119","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"529","0.399241","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"530","0.399363","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"531","0.399484","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"532","0.399605","192.168.3.11","192.168.100.5","TLSv1","1452",""
"533","0.399725","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"534","0.399818","192.168.3.11","192.168.100.5","TCP","758","443  >  63453 [PSH, ACK] Seq=151424 Ack=1 Win=2532 Len=704"
"535","0.434184","192.168.3.13","192.168.100.5","UDP","209","51000  >  20268 Len=167"
"536","0.434330","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=144434 Win=65335 Len=0"
"537","0.434372","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=147230 Win=65335 Len=0"
"538","0.434431","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=150026 Win=65335 Len=0"
"539","0.434440","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=152128 Win=65335 Len=0"
"540","0.435070","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"541","0.435103","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f7d)"
"542","0.435303","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"543","0.435333","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f7e)"
"544","0.435501","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"545","0.435531","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f7f)"
"546","0.435657","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"547","0.435690","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f80)"
"548","0.435872","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"549","0.435902","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f81)"
"550","0.436031","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"551","0.436060","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f82)"
"552","0.436189","192.168.3.13","192.168.100.5","UDP","1261","51000  >  20268 Len=1219"
"553","0.444491","192.168.3.12","192.168.100.5","UDP","209","51000  >  20680 Len=167"
"554","0.445159","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"555","0.445189","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f68)"
"556","0.445353","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"557","0.445425","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f69)"
"558","0.445493","192.168.3.12","192.168.100.5","UDP","1369","51000  >  20680 Len=1327"
"559","0.460829","192.168.3.14","192.168.100.5","UDP","209","51000  >  6608 Len=167"
"560","0.461736","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"561","0.461807","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0df)"
"562","0.461951","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"563","0.461982","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0e0)"
"564","0.462174","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"565","0.462206","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0e1)"
"566","0.462318","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"567","0.462347","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0e2)"
"568","0.462547","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"569","0.462578","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0e3)"
"570","0.462694","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"571","0.462724","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0e4)"
"572","0.462922","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"573","0.462952","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0e5)"
"574","0.463031","192.168.3.14","192.168.100.5","UDP","329","51000  >  6608 Len=287"
"575","0.465452","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"576","0.465589","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"577","0.465720","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"578","0.465837","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"579","0.465989","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"580","0.466208","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"581","0.466209","192.168.3.11","192.168.100.5","TCP","1452","443  >  63453 [ACK] Seq=160516 Ack=1 Win=2532 Len=1398"
"582","0.466262","192.168.3.11","192.168.100.5","TLSv1","646","[Packet size limited during capture]"
"583","0.488474","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=156322 Win=65335 Len=0"
"584","0.488545","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=160516 Win=65335 Len=0"
"585","0.488555","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=162506 Win=65335 Len=0"
"586","0.500528","192.168.3.13","192.168.100.5","UDP","209","51000  >  20268 Len=167"
"587","0.501361","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"588","0.501438","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f83)"
"589","0.501585","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"590","0.501616","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f84)"
"591","0.501792","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"592","0.501825","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f85)"
"593","0.501946","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"594","0.501976","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f86)"
"595","0.502166","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"596","0.502199","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f87)"
"597","0.502306","192.168.3.13","192.168.100.5","UDP","1343","51000  >  20268 Len=1301"
"598","0.511304","192.168.3.12","192.168.100.5","UDP","209","51000  >  20680 Len=167"
"599","0.512091","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"600","0.512121","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f6a)"
"601","0.512317","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"602","0.512347","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f6b)"
"603","0.512457","192.168.3.12","192.168.100.5","UDP","1391","51000  >  20680 Len=1349"
"604","0.528189","192.168.3.14","192.168.100.5","UDP","209","51000  >  6608 Len=167"
"605","0.529076","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"606","0.529106","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0e6)"
"607","0.529306","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"608","0.529338","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0e7)"
"609","0.529500","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"610","0.529537","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0e8)"
"611","0.529699","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"612","0.529744","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0e9)"
"613","0.529907","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"614","0.529940","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ea)"
"615","0.530059","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"616","0.530091","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0eb)"
"617","0.530281","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1425"
"618","0.530311","192.168.3.14","192.168.100.5","IPv4","60","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ec)"
"619","0.534512","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"620","0.534638","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"621","0.534759","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"622","0.534881","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"623","0.535003","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"624","0.535122","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"625","0.535241","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"626","0.535341","192.168.3.11","192.168.100.5","TLSv1","774","[Packet size limited during capture]"
"627","0.561066","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=166700 Win=65335 Len=0"
"628","0.561126","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=170894 Win=65335 Len=0"
"629","0.561136","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=173012 Win=65335 Len=0"
"630","0.567586","192.168.3.13","192.168.100.5","UDP","209","51000  >  20268 Len=167"
"631","0.568383","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"632","0.568418","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f88)"
"633","0.568587","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"634","0.568617","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f89)"
"635","0.569973","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"636","0.570005","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f8a)"
"637","0.570438","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"638","0.570469","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f8b)"
"639","0.572230","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"640","0.572277","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f8c)"
"641","0.573234","192.168.3.13","192.168.100.5","UDP","453","51000  >  20268 Len=411"
"642","0.579213","192.168.3.12","192.168.100.5","UDP","209","51000  >  20680 Len=167"
"643","0.580805","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"644","0.580838","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f6c)"
"645","0.581040","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"646","0.581071","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f6d)"
"647","0.581191","192.168.3.12","192.168.100.5","UDP","1421","51000  >  20680 Len=1379"
"648","0.594638","192.168.3.14","192.168.100.5","UDP","209","51000  >  6608 Len=167"
"649","0.595731","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"650","0.595761","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ed)"
"651","0.595972","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"652","0.596002","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ee)"
"653","0.596199","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"654","0.596232","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ef)"
"655","0.596384","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"656","0.596421","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f0)"
"657","0.596581","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"658","0.596610","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f1)"
"659","0.596735","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"660","0.596780","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f2)"
"661","0.596879","192.168.3.14","192.168.100.5","UDP","1123","51000  >  6608 Len=1081"
"662","0.599702","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"663","0.599835","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"664","0.599961","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"665","0.600084","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"666","0.600207","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"667","0.600324","192.168.3.11","192.168.100.5","TLSv1","1452",""
"668","0.600448","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"669","0.600484","192.168.3.11","192.168.100.5","TLSv1","598","[Packet size limited during capture]"
"670","0.621674","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=177206 Win=65335 Len=0"
"671","0.621732","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=181400 Win=65335 Len=0"
"672","0.621744","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=183342 Win=65335 Len=0"
"673","0.634418","192.168.3.13","192.168.100.5","UDP","209","51000  >  20268 Len=167"
"674","0.635205","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"675","0.635238","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f8d)"
"676","0.635424","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"677","0.635457","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f8e)"
"678","0.635623","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"679","0.635697","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f8f)"
"680","0.635798","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"681","0.635832","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f90)"
"682","0.636011","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"683","0.636051","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f91)"
"684","0.636106","192.168.3.13","192.168.100.5","UDP","218","51000  >  20268 Len=176"
"685","0.644985","192.168.3.12","192.168.100.5","UDP","209","51000  >  20680 Len=167"
"686","0.645644","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"687","0.645679","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f6e)"
"688","0.645852","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"689","0.645883","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f6f)"
"690","0.645990","192.168.3.12","192.168.100.5","UDP","1303","51000  >  20680 Len=1261"
"691","0.661691","192.168.3.14","192.168.100.5","UDP","209","51000  >  6608 Len=167"
"692","0.662584","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"693","0.662616","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f3)"
"694","0.662803","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"695","0.662835","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f4)"
"696","0.663003","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"697","0.663075","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f5)"
"698","0.663210","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"699","0.663240","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f6)"
"700","0.663391","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"701","0.663430","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f7)"
"702","0.663563","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"703","0.663593","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f8)"
"704","0.663743","192.168.3.14","192.168.100.5","UDP","1368","51000  >  6608 Len=1326"
"705","0.668327","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"706","0.668459","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"707","0.668587","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"708","0.668710","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"709","0.668829","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"710","0.668946","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"711","0.669059","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"712","0.669170","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"713","0.669288","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"714","0.669409","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"715","0.669513","192.168.3.11","192.168.100.5","TLSv1","1364","[Packet size limited during capture]"
"716","0.692750","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=187536 Win=65335 Len=0"
"717","0.692781","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=190332 Win=65335 Len=0"
"718","0.693645","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=194526 Win=65335 Len=0"
"719","0.693692","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=198632 Win=65335 Len=0"
"720","0.701196","192.168.3.13","192.168.100.5","UDP","209","51000  >  20268 Len=167"
"721","0.701983","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"722","0.702016","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f92)"
"723","0.702205","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"724","0.702235","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f93)"
"725","0.702401","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"726","0.702435","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f94)"
"727","0.702570","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"728","0.702603","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f95)"
"729","0.702785","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"730","0.702818","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f96)"
"731","0.702878","192.168.3.13","192.168.100.5","UDP","149","51000  >  20268 Len=107"
"732","0.712717","192.168.3.12","192.168.100.5","UDP","209","51000  >  20680 Len=167"
"733","0.713383","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"734","0.713438","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f70)"
"735","0.713605","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"736","0.713635","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f71)"
"737","0.713741","192.168.3.12","192.168.100.5","UDP","1234","51000  >  20680 Len=1192"
"738","0.727897","192.168.3.14","192.168.100.5","UDP","209","51000  >  6608 Len=167"
"739","0.728844","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"740","0.728874","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0f9)"
"741","0.729072","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"742","0.729105","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0fa)"
"743","0.729275","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"744","0.729313","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0fb)"
"745","0.729470","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"746","0.729499","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0fc)"
"747","0.729626","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"748","0.729672","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0fd)"
"749","0.729845","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"750","0.729877","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0fe)"
"751","0.729971","192.168.3.14","192.168.100.5","UDP","983","51000  >  6608 Len=941"
"752","0.734486","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"753","0.734615","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"754","0.734748","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"755","0.734874","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"756","0.734999","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"757","0.735113","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"758","0.735236","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"759","0.735352","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"760","0.735468","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"761","0.735593","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"762","0.735634","192.168.3.11","192.168.100.5","TLSv1","708","[Packet size limited during capture]"
"763","0.758508","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=201428 Win=65335 Len=0"
"764","0.759657","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=204224 Win=65335 Len=0"
"765","0.759698","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=207020 Win=65335 Len=0"
"766","0.760558","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=209816 Win=65335 Len=0"
"767","0.760598","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=213266 Win=65335 Len=0"
"768","0.767426","192.168.3.13","192.168.100.5","UDP","209","51000  >  20268 Len=167"
"769","0.768192","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"770","0.768222","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f97)"
"771","0.768388","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"772","0.768445","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f98)"
"773","0.768598","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"774","0.768630","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f99)"
"775","0.768750","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"776","0.768781","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f9a)"
"777","0.768911","192.168.3.13","192.168.100.5","UDP","1225","51000  >  20268 Len=1183"
"778","0.778306","192.168.3.12","192.168.100.5","UDP","209","51000  >  20680 Len=167"
